label,area_filled,axis_major_length,axis_minor_length,feret_diameter_max
55,564.0,10.64515246521102,9.94927139404224,12.569805089976535
129,123.0,16.538336221703272,4.513921936971589,14.730919862656235
137,211.0,23.215243702742846,5.820571395673389,19.4164878389476
157,133.0,12.056610336025658,3.62552370358567,12.409673645990857
243,187.0,14.706559558451174,6.2735416810785924,14.352700094407323
291,110.0,10.631101805807953,4.629978421975801,11.445523142259598
299,109.0,12.344109999892552,5.303081899203166,12.409673645990857
355,107.0,15.67564200349474,5.0852213512295785,14.0
387,261.0,15.771506226696705,8.51349900766207,17.291616465790582
404,187.0,15.769858650781945,4.663136059132295,17.349351572897472
