label,area_filled,area_convex,axis_major_length,axis_minor_length,feret_diameter_max
1,5796.0,11367.0,39.89066963858224,20.585392277554426,56.639209034025185
3,9994.0,12570.0,33.790168228317086,22.777643564302462,35.014282800023196
5,1456.0,8650.0,43.29265773812261,16.804514850190277,35.185224171518364
6,3840.0,6536.0,34.90755603043213,16.575771620183342,33.97057550292606
9,9730.0,12008.0,31.089786134633048,25.719358918196928,39.57271787481876
10,13211.0,26266.0,69.46064456209515,22.38415999204972,61.1228271597445
12,10541.0,24559.0,44.08800592774568,32.0769253652148,49.658836071740545
13,341.0,487.0,14.88656409266635,4.399369431394954,16.15549442140351
17,188.0,229.0,9.18857563373072,6.220658606349667,9.16515138991168
18,1373.0,2625.0,35.111962331700866,10.517941444533879,30.14962686336267
19,293.0,335.0,9.837542163513541,6.8543115692969145,10.488088481701515
20,260.0,304.0,10.2955417192198,5.986850373156274,12.165525060596439
22,1530.0,2323.0,19.06625040871779,12.338186013090924,24.515301344262525
23,113.0,149.0,10.19968054468206,4.468184705036533,10.954451150103322
28,7115.0,10747.0,39.08866657565654,22.122544904346487,41.88078318274385
29,663.0,794.0,13.049457637380462,9.595092576340445,16.278820596099706
30,11540.0,13445.0,44.26465107084976,21.748842474409578,45.43126676640219
31,26750.0,33367.0,42.255822565312016,35.02998613845752,47.20169488482379
32,410.0,488.0,10.46703746628699,8.546660897351886,11.874342087037917
33,1957.0,2261.0,19.212471107450693,12.012731938511456,20.639767440550294
34,3461.0,8158.0,32.47192036254257,21.50695693371845,31.63858403911275
35,3295.0,6781.0,28.35852647506575,18.136476537334797,35.05709628591621
36,1504.0,2105.0,20.12979512910713,12.694499481764879,24.779023386727733
38,912.0,1031.0,15.684079936724144,9.52979513540743,17.832554500127006
39,660.0,825.0,13.518410926724002,7.783358208934854,16.24807680927192
40,9884.0,11431.0,29.352117210316678,25.18794010241365,34.56877203488721
45,133.0,253.0,14.099481748150602,3.4874509631797648,13.892443989449804
47,310.0,390.0,12.477162800316313,5.342408236245282,13.038404810405298
49,388.0,482.0,14.23060965724497,7.309501757040286,15.394804318340652
50,314.0,365.0,11.327638226163927,6.61096236356676,11.832159566199232
52,1469.0,1656.0,15.43555159637702,12.746366097378589,17.146428199482248
53,230.0,284.0,10.046608179951205,6.132362900216994,10.954451150103322
54,1517.0,2564.0,36.01387326331245,9.097139713159775,31.400636936215164
55,131.0,179.0,8.430391196641628,5.317304290873768,10.816653826391969
57,128.0,175.0,8.34294161607321,5.4146367520407015,9.695359714832659
59,166.0,187.0,8.567148069015188,5.849869473527787,9.433981132056603
60,203.0,240.0,9.17973785929139,6.333295120678709,10.770329614269007
61,101.0,136.0,8.954785218066078,4.103749494070346,9.433981132056603
62,461.0,550.0,12.074077747527204,8.23362396561136,13.74772708486752
63,348.0,385.0,10.52056577714705,7.200970660544423,11.575836902790225
64,599.0,684.0,11.745193405790006,9.350291850259998,12.727922061357855
65,375.0,484.0,12.283178919276926,7.2010998606295615,13.379088160259652
66,2285.0,2614.0,18.51006043922778,14.958732942921742,20.346989949375804
67,248.0,436.0,17.189530661606558,5.407846537512495,15.84297951775486
68,1214.0,1433.0,14.209452913653129,12.394658308691847,17.72004514666935
69,167.0,232.0,12.108282084063301,4.025626624146495,13.076696830622021
70,2942.0,5982.0,56.95788126439544,8.906749684595809,45.760244754590204
71,10229.0,11978.0,34.20501810766215,22.295483974613127,39.93745109543172
74,983.0,1173.0,16.62596082505826,10.565552588247629,18.466185312619388
76,747.0,890.0,14.318882087759574,9.163053836334175,15.652475842498529
77,175.0,216.0,9.025624670313062,6.101905989773376,9.695359714832659
78,331.0,376.0,9.418295100821227,8.21866488719112,10.770329614269007
